# utt_id	n_segments	relpath  (relative to SPANMARK_CORPUS_ROOT)
CON_T_0019312	65	train/con_wav/CON_T_0019312.wav
CON_T_0018254	113	train/con_wav/CON_T_0018254.wav
CON_T_0017195	125	train/con_wav/CON_T_0017195.wav
CON_T_0022944	138	train/con_wav/CON_T_0022944.wav
CON_T_0004377	165	train/con_wav/CON_T_0004377.wav
CON_T_0000374	169	train/con_wav/CON_T_0000374.wav
CON_T_0014441	115	train/con_wav/CON_T_0014441.wav
CON_T_0024416	159	train/con_wav/CON_T_0024416.wav
CON_T_0014000	155	train/con_wav/CON_T_0014000.wav
CON_T_0015210	95	train/con_wav/CON_T_0015210.wav
CON_T_0015913	153	train/con_wav/CON_T_0015913.wav
CON_T_0017119	144	train/con_wav/CON_T_0017119.wav
CON_T_0010074	202	train/con_wav/CON_T_0010074.wav
CON_T_0024910	511	train/con_wav/CON_T_0024910.wav
CON_T_0001297	158	train/con_wav/CON_T_0001297.wav
CON_T_0000275	100	train/con_wav/CON_T_0000275.wav
CON_T_0015260	111	train/con_wav/CON_T_0015260.wav
CON_T_0011787	151	train/con_wav/CON_T_0011787.wav
CON_T_0020884	132	train/con_wav/CON_T_0020884.wav
CON_T_0002772	158	train/con_wav/CON_T_0002772.wav
CON_T_0001185	148	train/con_wav/CON_T_0001185.wav
CON_T_0012545	315	train/con_wav/CON_T_0012545.wav
CON_T_0003197	86	train/con_wav/CON_T_0003197.wav
CON_T_0014457	76	train/con_wav/CON_T_0014457.wav
CON_T_0000764	124	train/con_wav/CON_T_0000764.wav
CON_T_0012798	179	train/con_wav/CON_T_0012798.wav
CON_T_0001268	103	train/con_wav/CON_T_0001268.wav
CON_T_0012100	137	train/con_wav/CON_T_0012100.wav
LA_T_6100680	182	train/con_wav/LA_T_6100680.wav
CON_T_0010353	284	train/con_wav/CON_T_0010353.wav
CON_T_0005921	73	train/con_wav/CON_T_0005921.wav
LA_T_8162147	126	train/con_wav/LA_T_8162147.wav
CON_T_0011045	81	train/con_wav/CON_T_0011045.wav
CON_T_0009706	224	train/con_wav/CON_T_0009706.wav
LA_T_3165954	167	train/con_wav/LA_T_3165954.wav
CON_T_0024488	194	train/con_wav/CON_T_0024488.wav
CON_T_0003792	34	train/con_wav/CON_T_0003792.wav
CON_T_0005259	364	train/con_wav/CON_T_0005259.wav
CON_T_0013545	105	train/con_wav/CON_T_0013545.wav
CON_T_0003838	226	train/con_wav/CON_T_0003838.wav
CON_T_0003948	80	train/con_wav/CON_T_0003948.wav
CON_T_0018524	203	train/con_wav/CON_T_0018524.wav
CON_T_0003085	155	train/con_wav/CON_T_0003085.wav
CON_T_0024484	333	train/con_wav/CON_T_0024484.wav
CON_T_0011992	251	train/con_wav/CON_T_0011992.wav
CON_T_0001643	274	train/con_wav/CON_T_0001643.wav
CON_T_0003014	143	train/con_wav/CON_T_0003014.wav
LA_T_8665775	147	train/con_wav/LA_T_8665775.wav
CON_T_0012056	170	train/con_wav/CON_T_0012056.wav
CON_T_0017088	234	train/con_wav/CON_T_0017088.wav
CON_T_0008218	144	train/con_wav/CON_T_0008218.wav
LA_T_1392484	198	train/con_wav/LA_T_1392484.wav
LA_T_9189420	149	train/con_wav/LA_T_9189420.wav
CON_T_0010263	122	train/con_wav/CON_T_0010263.wav
CON_T_0015922	79	train/con_wav/CON_T_0015922.wav
CON_T_0022347	176	train/con_wav/CON_T_0022347.wav
CON_T_0014345	329	train/con_wav/CON_T_0014345.wav
CON_T_0011274	193	train/con_wav/CON_T_0011274.wav
CON_T_0017005	133	train/con_wav/CON_T_0017005.wav
CON_T_0014028	224	train/con_wav/CON_T_0014028.wav
LA_T_7152560	269	train/con_wav/LA_T_7152560.wav
CON_T_0019749	287	train/con_wav/CON_T_0019749.wav
CON_T_0017206	284	train/con_wav/CON_T_0017206.wav
CON_T_0009304	112	train/con_wav/CON_T_0009304.wav
CON_T_0023381	215	train/con_wav/CON_T_0023381.wav
CON_T_0022814	281	train/con_wav/CON_T_0022814.wav
CON_T_0010386	188	train/con_wav/CON_T_0010386.wav
CON_T_0022383	88	train/con_wav/CON_T_0022383.wav
CON_T_0002155	158	train/con_wav/CON_T_0002155.wav
CON_T_0003317	85	train/con_wav/CON_T_0003317.wav
CON_T_0021725	105	train/con_wav/CON_T_0021725.wav
CON_T_0012073	154	train/con_wav/CON_T_0012073.wav
CON_T_0025266	243	train/con_wav/CON_T_0025266.wav
CON_T_0021887	404	train/con_wav/CON_T_0021887.wav
CON_T_0018117	251	train/con_wav/CON_T_0018117.wav
CON_T_0011336	113	train/con_wav/CON_T_0011336.wav
CON_T_0006038	170	train/con_wav/CON_T_0006038.wav
CON_T_0006178	89	train/con_wav/CON_T_0006178.wav
CON_T_0013484	391	train/con_wav/CON_T_0013484.wav
CON_T_0011848	123	train/con_wav/CON_T_0011848.wav
CON_T_0007137	190	train/con_wav/CON_T_0007137.wav
CON_T_0008396	172	train/con_wav/CON_T_0008396.wav
LA_T_7234844	181	train/con_wav/LA_T_7234844.wav
CON_T_0002999	112	train/con_wav/CON_T_0002999.wav
CON_T_0002281	80	train/con_wav/CON_T_0002281.wav
CON_T_0022468	264	train/con_wav/CON_T_0022468.wav
CON_T_0002937	382	train/con_wav/CON_T_0002937.wav
CON_T_0021214	160	train/con_wav/CON_T_0021214.wav
CON_T_0018998	115	train/con_wav/CON_T_0018998.wav
CON_T_0017196	108	train/con_wav/CON_T_0017196.wav
CON_T_0023279	189	train/con_wav/CON_T_0023279.wav
CON_T_0022777	122	train/con_wav/CON_T_0022777.wav
CON_T_0001779	78	train/con_wav/CON_T_0001779.wav
CON_T_0013179	190	train/con_wav/CON_T_0013179.wav
CON_T_0001804	210	train/con_wav/CON_T_0001804.wav
CON_T_0021802	182	train/con_wav/CON_T_0021802.wav
CON_T_0010461	97	train/con_wav/CON_T_0010461.wav
CON_T_0005681	131	train/con_wav/CON_T_0005681.wav
CON_T_0001726	104	train/con_wav/CON_T_0001726.wav
CON_T_0004526	216	train/con_wav/CON_T_0004526.wav
CON_T_0008843	114	train/con_wav/CON_T_0008843.wav
CON_T_0015553	70	train/con_wav/CON_T_0015553.wav
CON_T_0018839	171	train/con_wav/CON_T_0018839.wav
LA_T_8723580	188	train/con_wav/LA_T_8723580.wav
CON_T_0019473	104	train/con_wav/CON_T_0019473.wav
CON_T_0020148	165	train/con_wav/CON_T_0020148.wav
CON_T_0007517	197	train/con_wav/CON_T_0007517.wav
CON_T_0014786	379	train/con_wav/CON_T_0014786.wav
CON_T_0015381	167	train/con_wav/CON_T_0015381.wav
CON_T_0007148	132	train/con_wav/CON_T_0007148.wav
CON_T_0005855	111	train/con_wav/CON_T_0005855.wav
CON_T_0007373	124	train/con_wav/CON_T_0007373.wav
CON_T_0005862	92	train/con_wav/CON_T_0005862.wav
CON_T_0016728	324	train/con_wav/CON_T_0016728.wav
CON_T_0005763	141	train/con_wav/CON_T_0005763.wav
CON_T_0005560	149	train/con_wav/CON_T_0005560.wav
CON_T_0015169	199	train/con_wav/CON_T_0015169.wav
CON_T_0020866	81	train/con_wav/CON_T_0020866.wav
CON_T_0004971	186	train/con_wav/CON_T_0004971.wav
CON_T_0010098	155	train/con_wav/CON_T_0010098.wav
CON_T_0008230	410	train/con_wav/CON_T_0008230.wav
CON_T_0008517	143	train/con_wav/CON_T_0008517.wav
CON_T_0013942	82	train/con_wav/CON_T_0013942.wav
CON_T_0023869	89	train/con_wav/CON_T_0023869.wav
CON_T_0024953	271	train/con_wav/CON_T_0024953.wav
CON_T_0006418	111	train/con_wav/CON_T_0006418.wav
CON_T_0009062	73	train/con_wav/CON_T_0009062.wav
CON_T_0009057	224	train/con_wav/CON_T_0009057.wav
CON_T_0007588	112	train/con_wav/CON_T_0007588.wav
CON_T_0004002	131	train/con_wav/CON_T_0004002.wav
CON_T_0022418	157	train/con_wav/CON_T_0022418.wav
CON_T_0001562	134	train/con_wav/CON_T_0001562.wav
CON_T_0022709	222	train/con_wav/CON_T_0022709.wav
CON_T_0013919	243	train/con_wav/CON_T_0013919.wav
CON_T_0005221	130	train/con_wav/CON_T_0005221.wav
CON_T_0015829	94	train/con_wav/CON_T_0015829.wav
CON_T_0014932	240	train/con_wav/CON_T_0014932.wav
CON_T_0013489	262	train/con_wav/CON_T_0013489.wav
CON_T_0021711	278	train/con_wav/CON_T_0021711.wav
CON_T_0012649	116	train/con_wav/CON_T_0012649.wav
CON_T_0023131	149	train/con_wav/CON_T_0023131.wav
CON_T_0009655	193	train/con_wav/CON_T_0009655.wav
CON_T_0021110	83	train/con_wav/CON_T_0021110.wav
CON_T_0010870	182	train/con_wav/CON_T_0010870.wav
CON_T_0017790	268	train/con_wav/CON_T_0017790.wav
CON_T_0022716	198	train/con_wav/CON_T_0022716.wav
CON_T_0021225	233	train/con_wav/CON_T_0021225.wav
CON_T_0006803	164	train/con_wav/CON_T_0006803.wav
CON_T_0012359	95	train/con_wav/CON_T_0012359.wav
CON_T_0018565	125	train/con_wav/CON_T_0018565.wav
CON_T_0015539	309	train/con_wav/CON_T_0015539.wav
CON_T_0019146	293	train/con_wav/CON_T_0019146.wav
CON_T_0010346	110	train/con_wav/CON_T_0010346.wav
CON_T_0016261	116	train/con_wav/CON_T_0016261.wav
CON_T_0002929	76	train/con_wav/CON_T_0002929.wav
CON_T_0023633	115	train/con_wav/CON_T_0023633.wav
LA_T_6328130	103	train/con_wav/LA_T_6328130.wav
CON_T_0011504	247	train/con_wav/CON_T_0011504.wav
CON_T_0024816	156	train/con_wav/CON_T_0024816.wav
CON_T_0011552	169	train/con_wav/CON_T_0011552.wav
CON_T_0017048	119	train/con_wav/CON_T_0017048.wav
CON_T_0023885	144	train/con_wav/CON_T_0023885.wav
CON_T_0008933	131	train/con_wav/CON_T_0008933.wav
CON_T_0001272	152	train/con_wav/CON_T_0001272.wav
CON_T_0017237	185	train/con_wav/CON_T_0017237.wav
CON_T_0006641	306	train/con_wav/CON_T_0006641.wav
CON_T_0022226	112	train/con_wav/CON_T_0022226.wav
LA_T_3108269	250	train/con_wav/LA_T_3108269.wav
CON_T_0001074	180	train/con_wav/CON_T_0001074.wav
CON_T_0020938	160	train/con_wav/CON_T_0020938.wav
LA_T_9773629	161	train/con_wav/LA_T_9773629.wav
LA_T_6034182	134	train/con_wav/LA_T_6034182.wav
CON_T_0006415	108	train/con_wav/CON_T_0006415.wav
CON_T_0005089	140	train/con_wav/CON_T_0005089.wav
CON_T_0004241	161	train/con_wav/CON_T_0004241.wav
CON_T_0018429	158	train/con_wav/CON_T_0018429.wav
CON_T_0024435	166	train/con_wav/CON_T_0024435.wav
CON_T_0012447	321	train/con_wav/CON_T_0012447.wav
CON_T_0020832	135	train/con_wav/CON_T_0020832.wav
CON_T_0021487	79	train/con_wav/CON_T_0021487.wav
CON_T_0017421	444	train/con_wav/CON_T_0017421.wav
CON_T_0012176	166	train/con_wav/CON_T_0012176.wav
CON_T_0013551	186	train/con_wav/CON_T_0013551.wav
CON_T_0023572	82	train/con_wav/CON_T_0023572.wav
CON_T_0003255	178	train/con_wav/CON_T_0003255.wav
CON_T_0019421	65	train/con_wav/CON_T_0019421.wav
CON_T_0019286	90	train/con_wav/CON_T_0019286.wav
CON_T_0011726	157	train/con_wav/CON_T_0011726.wav
CON_T_0005436	136	train/con_wav/CON_T_0005436.wav
CON_T_0010945	219	train/con_wav/CON_T_0010945.wav
CON_T_0021965	178	train/con_wav/CON_T_0021965.wav
CON_T_0014896	186	train/con_wav/CON_T_0014896.wav
CON_T_0000426	121	train/con_wav/CON_T_0000426.wav
LA_T_2489865	148	train/con_wav/LA_T_2489865.wav
CON_T_0000358	230	train/con_wav/CON_T_0000358.wav
CON_T_0007642	127	train/con_wav/CON_T_0007642.wav
CON_T_0019389	110	train/con_wav/CON_T_0019389.wav
CON_T_0017409	343	train/con_wav/CON_T_0017409.wav
LA_T_9539101	218	train/con_wav/LA_T_9539101.wav
LA_T_3167734	145	train/con_wav/LA_T_3167734.wav
CON_T_0017244	192	train/con_wav/CON_T_0017244.wav
CON_T_0008102	181	train/con_wav/CON_T_0008102.wav
CON_T_0006815	145	train/con_wav/CON_T_0006815.wav
CON_T_0014823	132	train/con_wav/CON_T_0014823.wav
CON_T_0005904	201	train/con_wav/CON_T_0005904.wav
CON_T_0000371	131	train/con_wav/CON_T_0000371.wav
CON_T_0021633	172	train/con_wav/CON_T_0021633.wav
CON_T_0000666	132	train/con_wav/CON_T_0000666.wav
CON_T_0003065	139	train/con_wav/CON_T_0003065.wav
CON_T_0018552	309	train/con_wav/CON_T_0018552.wav
CON_T_0004510	377	train/con_wav/CON_T_0004510.wav
CON_T_0005312	110	train/con_wav/CON_T_0005312.wav
CON_T_0021029	311	train/con_wav/CON_T_0021029.wav
CON_T_0024872	134	train/con_wav/CON_T_0024872.wav
CON_T_0002211	156	train/con_wav/CON_T_0002211.wav
CON_T_0003095	180	train/con_wav/CON_T_0003095.wav
CON_T_0022440	172	train/con_wav/CON_T_0022440.wav
CON_T_0013656	277	train/con_wav/CON_T_0013656.wav
CON_T_0015258	222	train/con_wav/CON_T_0015258.wav
CON_T_0008766	107	train/con_wav/CON_T_0008766.wav
CON_T_0000876	136	train/con_wav/CON_T_0000876.wav
CON_T_0013117	358	train/con_wav/CON_T_0013117.wav
CON_T_0018781	138	train/con_wav/CON_T_0018781.wav
CON_T_0013435	360	train/con_wav/CON_T_0013435.wav
CON_T_0013442	176	train/con_wav/CON_T_0013442.wav
CON_T_0021159	182	train/con_wav/CON_T_0021159.wav
CON_T_0009072	188	train/con_wav/CON_T_0009072.wav
CON_T_0022050	88	train/con_wav/CON_T_0022050.wav
CON_T_0015486	132	train/con_wav/CON_T_0015486.wav
CON_T_0014752	239	train/con_wav/CON_T_0014752.wav
CON_T_0000340	166	train/con_wav/CON_T_0000340.wav
CON_T_0007965	156	train/con_wav/CON_T_0007965.wav
CON_T_0005204	148	train/con_wav/CON_T_0005204.wav
CON_T_0016865	268	train/con_wav/CON_T_0016865.wav
CON_T_0006609	134	train/con_wav/CON_T_0006609.wav
CON_T_0003650	232	train/con_wav/CON_T_0003650.wav
CON_T_0008847	128	train/con_wav/CON_T_0008847.wav
CON_T_0021934	107	train/con_wav/CON_T_0021934.wav
CON_T_0013396	141	train/con_wav/CON_T_0013396.wav
CON_T_0022321	190	train/con_wav/CON_T_0022321.wav
CON_T_0000035	156	train/con_wav/CON_T_0000035.wav
CON_T_0008048	151	train/con_wav/CON_T_0008048.wav
CON_T_0011463	311	train/con_wav/CON_T_0011463.wav
CON_T_0022486	273	train/con_wav/CON_T_0022486.wav
CON_T_0022921	114	train/con_wav/CON_T_0022921.wav
CON_T_0005511	229	train/con_wav/CON_T_0005511.wav
CON_T_0020336	74	train/con_wav/CON_T_0020336.wav
CON_T_0001596	186	train/con_wav/CON_T_0001596.wav
CON_T_0022581	112	train/con_wav/CON_T_0022581.wav
CON_T_0000756	114	train/con_wav/CON_T_0000756.wav
CON_T_0004242	78	train/con_wav/CON_T_0004242.wav
CON_T_0022189	302	train/con_wav/CON_T_0022189.wav
CON_T_0004025	138	train/con_wav/CON_T_0004025.wav
CON_T_0011041	187	train/con_wav/CON_T_0011041.wav
CON_T_0021327	106	train/con_wav/CON_T_0021327.wav
CON_T_0014898	123	train/con_wav/CON_T_0014898.wav
CON_T_0016630	196	train/con_wav/CON_T_0016630.wav
CON_T_0008857	243	train/con_wav/CON_T_0008857.wav
LA_T_9341221	171	train/con_wav/LA_T_9341221.wav
CON_T_0023929	84	train/con_wav/CON_T_0023929.wav
CON_T_0003624	242	train/con_wav/CON_T_0003624.wav
CON_T_0001505	125	train/con_wav/CON_T_0001505.wav
CON_T_0004857	183	train/con_wav/CON_T_0004857.wav
CON_T_0007151	100	train/con_wav/CON_T_0007151.wav
CON_T_0024723	111	train/con_wav/CON_T_0024723.wav
CON_T_0001510	77	train/con_wav/CON_T_0001510.wav
CON_T_0025195	156	train/con_wav/CON_T_0025195.wav
CON_T_0015164	267	train/con_wav/CON_T_0015164.wav
CON_T_0018198	158	train/con_wav/CON_T_0018198.wav
CON_T_0023445	97	train/con_wav/CON_T_0023445.wav
CON_T_0010526	199	train/con_wav/CON_T_0010526.wav
LA_T_2801441	109	train/con_wav/LA_T_2801441.wav
CON_T_0022149	303	train/con_wav/CON_T_0022149.wav
CON_T_0013593	93	train/con_wav/CON_T_0013593.wav
CON_T_0007130	197	train/con_wav/CON_T_0007130.wav
CON_T_0018616	66	train/con_wav/CON_T_0018616.wav
CON_T_0020382	415	train/con_wav/CON_T_0020382.wav
CON_T_0004090	115	train/con_wav/CON_T_0004090.wav
CON_T_0016742	166	train/con_wav/CON_T_0016742.wav
CON_T_0012276	173	train/con_wav/CON_T_0012276.wav
CON_T_0022789	252	train/con_wav/CON_T_0022789.wav
CON_T_0006697	190	train/con_wav/CON_T_0006697.wav
CON_T_0020584	117	train/con_wav/CON_T_0020584.wav
LA_T_3707386	178	train/con_wav/LA_T_3707386.wav
CON_T_0018964	99	train/con_wav/CON_T_0018964.wav
CON_T_0021881	119	train/con_wav/CON_T_0021881.wav
CON_T_0009842	194	train/con_wav/CON_T_0009842.wav
CON_T_0003498	221	train/con_wav/CON_T_0003498.wav
CON_T_0006642	164	train/con_wav/CON_T_0006642.wav
CON_T_0005515	74	train/con_wav/CON_T_0005515.wav
CON_T_0021020	271	train/con_wav/CON_T_0021020.wav
CON_T_0010171	109	train/con_wav/CON_T_0010171.wav
CON_T_0004061	111	train/con_wav/CON_T_0004061.wav
CON_T_0013127	169	train/con_wav/CON_T_0013127.wav
CON_T_0014990	176	train/con_wav/CON_T_0014990.wav
CON_T_0015547	97	train/con_wav/CON_T_0015547.wav
CON_T_0023345	122	train/con_wav/CON_T_0023345.wav
CON_T_0012878	104	train/con_wav/CON_T_0012878.wav
CON_T_0013528	180	train/con_wav/CON_T_0013528.wav
CON_T_0000760	114	train/con_wav/CON_T_0000760.wav
CON_T_0004582	180	train/con_wav/CON_T_0004582.wav
LA_T_2100932	224	train/con_wav/LA_T_2100932.wav
CON_T_0009436	80	train/con_wav/CON_T_0009436.wav
CON_T_0009571	420	train/con_wav/CON_T_0009571.wav
CON_T_0017716	168	train/con_wav/CON_T_0017716.wav
CON_T_0011765	203	train/con_wav/CON_T_0011765.wav
CON_T_0011797	136	train/con_wav/CON_T_0011797.wav
CON_T_0003766	141	train/con_wav/CON_T_0003766.wav
CON_T_0016372	117	train/con_wav/CON_T_0016372.wav
CON_T_0015251	153	train/con_wav/CON_T_0015251.wav
CON_T_0004143	169	train/con_wav/CON_T_0004143.wav
CON_T_0018274	136	train/con_wav/CON_T_0018274.wav
CON_T_0013724	190	train/con_wav/CON_T_0013724.wav
CON_T_0011963	115	train/con_wav/CON_T_0011963.wav
CON_T_0016163	192	train/con_wav/CON_T_0016163.wav
CON_T_0021253	138	train/con_wav/CON_T_0021253.wav
CON_T_0020828	308	train/con_wav/CON_T_0020828.wav
CON_T_0014928	151	train/con_wav/CON_T_0014928.wav
CON_T_0008198	246	train/con_wav/CON_T_0008198.wav
CON_T_0013452	132	train/con_wav/CON_T_0013452.wav
CON_T_0009401	186	train/con_wav/CON_T_0009401.wav
LA_T_3167085	177	train/con_wav/LA_T_3167085.wav
LA_T_6887491	184	train/con_wav/LA_T_6887491.wav
LA_T_4292472	154	train/con_wav/LA_T_4292472.wav
CON_T_0011178	206	train/con_wav/CON_T_0011178.wav
CON_T_0015517	358	train/con_wav/CON_T_0015517.wav
CON_T_0008086	475	train/con_wav/CON_T_0008086.wav
LA_T_9759753	101	train/con_wav/LA_T_9759753.wav
CON_T_0020539	113	train/con_wav/CON_T_0020539.wav
CON_T_0008429	107	train/con_wav/CON_T_0008429.wav
CON_T_0020348	155	train/con_wav/CON_T_0020348.wav
CON_T_0019143	128	train/con_wav/CON_T_0019143.wav
CON_T_0017657	287	train/con_wav/CON_T_0017657.wav
CON_T_0008810	130	train/con_wav/CON_T_0008810.wav
CON_T_0004913	238	train/con_wav/CON_T_0004913.wav
CON_T_0012752	193	train/con_wav/CON_T_0012752.wav
CON_T_0013378	111	train/con_wav/CON_T_0013378.wav
CON_T_0014142	133	train/con_wav/CON_T_0014142.wav
CON_T_0022512	211	train/con_wav/CON_T_0022512.wav
CON_T_0021094	210	train/con_wav/CON_T_0021094.wav
CON_T_0007605	128	train/con_wav/CON_T_0007605.wav
CON_T_0000443	134	train/con_wav/CON_T_0000443.wav
LA_T_6025945	233	train/con_wav/LA_T_6025945.wav
CON_T_0010890	151	train/con_wav/CON_T_0010890.wav
CON_T_0011387	118	train/con_wav/CON_T_0011387.wav
CON_T_0018000	151	train/con_wav/CON_T_0018000.wav
CON_T_0005915	237	train/con_wav/CON_T_0005915.wav
CON_T_0001831	77	train/con_wav/CON_T_0001831.wav
CON_T_0002683	107	train/con_wav/CON_T_0002683.wav
CON_T_0000786	112	train/con_wav/CON_T_0000786.wav
CON_T_0005171	128	train/con_wav/CON_T_0005171.wav
CON_T_0007577	206	train/con_wav/CON_T_0007577.wav
CON_T_0011874	223	train/con_wav/CON_T_0011874.wav
CON_T_0012639	211	train/con_wav/CON_T_0012639.wav
CON_T_0001641	134	train/con_wav/CON_T_0001641.wav
CON_T_0014821	168	train/con_wav/CON_T_0014821.wav
CON_T_0007530	112	train/con_wav/CON_T_0007530.wav
CON_T_0014112	144	train/con_wav/CON_T_0014112.wav
CON_T_0018287	195	train/con_wav/CON_T_0018287.wav
CON_T_0009417	70	train/con_wav/CON_T_0009417.wav
LA_T_6058119	105	train/con_wav/LA_T_6058119.wav
CON_T_0021980	228	train/con_wav/CON_T_0021980.wav
CON_T_0016982	146	train/con_wav/CON_T_0016982.wav
CON_T_0015889	107	train/con_wav/CON_T_0015889.wav
CON_T_0011673	137	train/con_wav/CON_T_0011673.wav
CON_T_0009677	206	train/con_wav/CON_T_0009677.wav
CON_T_0018304	91	train/con_wav/CON_T_0018304.wav
CON_T_0005484	103	train/con_wav/CON_T_0005484.wav
LA_T_7214355	203	train/con_wav/LA_T_7214355.wav
CON_T_0021071	170	train/con_wav/CON_T_0021071.wav
CON_T_0003915	61	train/con_wav/CON_T_0003915.wav
CON_T_0019470	139	train/con_wav/CON_T_0019470.wav
CON_T_0022163	159	train/con_wav/CON_T_0022163.wav
CON_T_0020849	138	train/con_wav/CON_T_0020849.wav
CON_T_0008558	195	train/con_wav/CON_T_0008558.wav
CON_T_0015516	162	train/con_wav/CON_T_0015516.wav
CON_T_0022640	134	train/con_wav/CON_T_0022640.wav
CON_T_0016307	217	train/con_wav/CON_T_0016307.wav
LA_T_1130943	111	train/con_wav/LA_T_1130943.wav
CON_T_0020026	113	train/con_wav/CON_T_0020026.wav
LA_T_3580508	158	train/con_wav/LA_T_3580508.wav
CON_T_0017722	160	train/con_wav/CON_T_0017722.wav
CON_T_0012473	161	train/con_wav/CON_T_0012473.wav
LA_T_1373249	173	train/con_wav/LA_T_1373249.wav
CON_T_0021353	106	train/con_wav/CON_T_0021353.wav
CON_T_0019676	135	train/con_wav/CON_T_0019676.wav
CON_T_0017158	387	train/con_wav/CON_T_0017158.wav
CON_T_0012405	223	train/con_wav/CON_T_0012405.wav
LA_T_8747149	154	train/con_wav/LA_T_8747149.wav
LA_T_1671516	96	train/con_wav/LA_T_1671516.wav
CON_T_0003420	201	train/con_wav/CON_T_0003420.wav
CON_T_0000639	169	train/con_wav/CON_T_0000639.wav
CON_T_0020510	135	train/con_wav/CON_T_0020510.wav
CON_T_0000484	128	train/con_wav/CON_T_0000484.wav
CON_T_0012048	111	train/con_wav/CON_T_0012048.wav
CON_T_0022700	234	train/con_wav/CON_T_0022700.wav
CON_T_0021700	111	train/con_wav/CON_T_0021700.wav
CON_T_0018118	214	train/con_wav/CON_T_0018118.wav
CON_T_0001534	149	train/con_wav/CON_T_0001534.wav
CON_T_0024104	422	train/con_wav/CON_T_0024104.wav
CON_T_0002843	389	train/con_wav/CON_T_0002843.wav
CON_T_0017184	109	train/con_wav/CON_T_0017184.wav
CON_T_0005492	191	train/con_wav/CON_T_0005492.wav
CON_T_0015635	269	train/con_wav/CON_T_0015635.wav
CON_T_0016962	70	train/con_wav/CON_T_0016962.wav
CON_T_0009775	278	train/con_wav/CON_T_0009775.wav
CON_T_0016759	144	train/con_wav/CON_T_0016759.wav
CON_T_0018991	232	train/con_wav/CON_T_0018991.wav
CON_T_0002661	112	train/con_wav/CON_T_0002661.wav
CON_T_0007117	155	train/con_wav/CON_T_0007117.wav
CON_T_0005606	114	train/con_wav/CON_T_0005606.wav
CON_T_0018506	264	train/con_wav/CON_T_0018506.wav
CON_T_0003565	321	train/con_wav/CON_T_0003565.wav
CON_T_0017216	291	train/con_wav/CON_T_0017216.wav
CON_T_0013737	201	train/con_wav/CON_T_0013737.wav
CON_T_0008601	118	train/con_wav/CON_T_0008601.wav
CON_T_0016312	178	train/con_wav/CON_T_0016312.wav
CON_T_0001501	202	train/con_wav/CON_T_0001501.wav
CON_T_0014602	229	train/con_wav/CON_T_0014602.wav
CON_T_0017884	176	train/con_wav/CON_T_0017884.wav
CON_T_0001144	127	train/con_wav/CON_T_0001144.wav
CON_T_0003696	124	train/con_wav/CON_T_0003696.wav
CON_T_0000481	201	train/con_wav/CON_T_0000481.wav
CON_T_0001312	131	train/con_wav/CON_T_0001312.wav
CON_T_0024572	130	train/con_wav/CON_T_0024572.wav
CON_T_0018176	156	train/con_wav/CON_T_0018176.wav
CON_T_0024198	99	train/con_wav/CON_T_0024198.wav
CON_T_0003262	273	train/con_wav/CON_T_0003262.wav
CON_T_0012354	142	train/con_wav/CON_T_0012354.wav
CON_T_0014777	157	train/con_wav/CON_T_0014777.wav
CON_T_0006662	205	train/con_wav/CON_T_0006662.wav
CON_T_0002808	229	train/con_wav/CON_T_0002808.wav
CON_T_0009053	323	train/con_wav/CON_T_0009053.wav
CON_T_0022842	240	train/con_wav/CON_T_0022842.wav
CON_T_0014233	152	train/con_wav/CON_T_0014233.wav
CON_T_0006544	193	train/con_wav/CON_T_0006544.wav
CON_T_0005226	343	train/con_wav/CON_T_0005226.wav
CON_T_0001688	107	train/con_wav/CON_T_0001688.wav
CON_T_0004264	197	train/con_wav/CON_T_0004264.wav
CON_T_0017190	161	train/con_wav/CON_T_0017190.wav
LA_T_7965624	175	train/con_wav/LA_T_7965624.wav
CON_T_0010534	102	train/con_wav/CON_T_0010534.wav
